계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,133,133,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,75,75,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,8,8,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,442,442,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,5,5,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,17,17,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,22,22,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,1,1,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,44,44,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,194,194,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,192,192,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,1,0.2392,11,11,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,205,205,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,214,214,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,645,645,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,627,627,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,48,48,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,80,80,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,25,25,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,508,508,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,8,8,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,845,845,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,134,134,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,262,262,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,179,179,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,5,5,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,43,43,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,23,23,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,2,2,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,201,201,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,5,5,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,38,38,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,9,9,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,1,1,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,57,57,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,42,42,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,1,1,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,157,157,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,31,31,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,2,2,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,15,15,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,63,63,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,6,6,0.3,전치|저신뢰,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,8,8,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,879,879,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,3,3,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,6,6,0.3,전치|저신뢰,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,19,19,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,28,28,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,4,4,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,73,73,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,101,101,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,4 159,4159,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,4 413,4413,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,27,27,0.3,전치|저신뢰,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,2 351,2351,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,55,55,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,3473,3473,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,84,84,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,73,73,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,15,15,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,1 682,1682,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,1,0.3624,4 971,4971,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,1,0.4867,3 562,3562,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,46,46,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,69,69,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,84,84,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,38,38,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,12,12,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,669,669,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,1,0.2392,686,686,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,1,0.3624,1 083,1083,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,1,0.4867,851,851,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,3 067,3067,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,3 470,3470,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,5 389,5389,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,5 607,5607,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,1 046,1046,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,22 005,22005,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,1,0.2392,26 764,26764,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,1,0.3624,34 703,34703,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,1,0.4867,48 434,48434,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,624,624,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,632,632,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,953,953,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,1 108,1108,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,263,263,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,6 779,6779,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,1,0.2392,7 467,7467,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,1,0.3624,8 71,871,0.3,전치|저신뢰,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,1,0.4867,13 483,13483,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,0,0.116,2 443,2443,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,0,0.2392,2 838,2838,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,0,0.3624,4 436,4436,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,0,0.4867,4 499,4499,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,제주,col-ko,0,0.6109,783,783,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전북,col-ko,1,0.116,15 226,15226,0.5,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,전남,col-ko,1,0.2392,19 297,19297,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경북,col-ko,1,0.3624,25 992,25992,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"Ⅷ. 총사업체, 도소매ㆍ서비스업 및 기업경영",?,경남,col-ko,1,0.4867,34 951,34951,1.0,전치,[전치] 3. Number of Establis hments and Workers by Province(2003)(C | 
사업체,2005,438,3. 시ㆍ도별 사업체수 및 종사자수(2004),"Ⅷ. 총사업체, 도소매·서비스업 및 기업경영",Establish Establish Establish · 전 산 업,전국,col-ko,0,0.462,3 189 890 14 818 754,318989014818754,0.5,전치|과병합의심,[전치] 3. 시 • 도별 사업체수 및 종사자수(2004) | Establish Establish Establish · 전 산 업
사업체,2005,438,3. 시ㆍ도별 사업체수 및 종사자수(2004),"Ⅷ. 총사업체, 도소매·서비스업 및 기업경영",Establish Establish Establish · 전 산 업,서울,col-ko,0,0.6685,5 995 823,5995823,1.0,전치,[전치] 3. 시 • 도별 사업체수 및 종사자수(2004) | Establish Establish Establish · 전 산 업
